pic_name,Name,R.A.,Decl.,epoch,rms,V_peak,V_peak_err,FWHM,FWHM_err,T_peak,Area,Area_err,6.7GHz_CH3OH_maser?,RRLs?,distance_bayesian,distance_bayesian_err,d_kin
J183343.51,G31.428+4.206,18 33 43.50,0 34 54.6,20160615,0.064078741,10.81302045,0.032311042,1.04832607,0.076087449,-0.606902169,-0.677247306,0.042568525,,,0.24,0.01,
J183324.16,G31.477+4.321,18 33 24.20,0 40 37.2,20160615,0.069228157,9.841801556,0.134385547,2.612907159,0.316456944,-0.256521644,-0.71347737,0.074829648,,,0.24,0.01,
J183000.31,G31.521+5.298,18 30 00.30,1 09 44.4,20160117,0.025769876,8.197001846,0.047835022,1.60351676,0.112643996,-0.306658054,-0.523431782,0.03184269,,,0.24,0.02,
J182959.58,G31.553+5.318,18 29 59.60,1 11 58.4,20160117,0.034756154,8.317301098,0.034428029,2.110754816,0.081072624,-0.45798716,-1.029018783,0.034228218,,,0.24,0.02,
J182949.65,G31.584+5.380,18 29 49.70,1 15 21.6,20160117,0.033157501,8.65933018,0.032871436,2.704809469,0.07740709,-0.492354386,-1.417577135,0.03513305,,,0.24,0.02,
J184924.51,G31.934+0.059,18 49 24.51,-0 51 40.9,20160816,0.056283034,96.09602332,0.089895694,3.58573107,0.211690289,-0.374894267,-1.430931102,0.07316205,,,5.1,0.47,
J185054.36,G32.010-0.323,18 50 54.36,-0 58 03.7,20160816,0.036384515,70.71139418,0.060401301,1.641591502,0.142235598,-0.254475779,-0.444676069,0.033366079,,,5.25,0.51,
J184936.54,G32.045+0.059,18 49 36.55,-0 45 45.3,20160816,0.044488829,96.20200969,0.054615302,6.012937363,0.128610491,-0.590865761,-3.781879737,0.070052116,Y,,5.11,0.46,
J184938.01,G32.118+0.090,18 49 38.02,-0 41 00.4,20160816,0.040422183,95.79775924,0.150424799,3.074429219,0.354226851,-0.139648827,-0.457018734,0.045603382,Y,H,5.12,0.45,5.40220697
J185145.20,G32.610-0.254,18 51 45.20,-0 24 07.5,20160816,0.050263323,89.69167952,0.078728512,1.949582508,0.185393305,-0.276423084,-0.573651505,0.04724292,,,4.98,0.49,
J185041.73,G32.740+0.110,18 50 41.73,-0 07 15.8,20160816,0.041466158,93.23619649,0.177824895,6.201563236,0.418749808,-0.183842998,-1.213613731,0.070965425,,,5.15,0.45,
J185121.59,G32.773-0.059,18 51 21.59,-0 10 05.5,20160816,0.055896834,38.00034509,0.186699696,3.974049306,0.43964858,-0.179769386,-0.760468441,0.07285546,Y,,2.23,0.26,
J185031.00,G32.798+0.190,18 50 31.00,-0 01 56.9,20160816,0.049538434,14.94556268,0.047224575,7.282317964,0.111206488,-0.822465386,-6.37557673,0.084315178,,H,12.23,0.34,12.75962383
J185007.71,G32.876+0.339,18 50 07.71,0 06 17.5,20160816,0.044496603,9.020386149,0.051989581,1.673567929,0.122427332,-0.323859751,-0.576942501,0.0365497,,,12.23,0.38,
J185159.40,G33.092-0.073,18 51 59.40,0 06 33.8,20160819,0.041956581,75.84534866,0.093767048,3.028203564,0.220806723,-0.219034265,-0.70604005,0.044584535,Y,H,6.88,0.29,4.311749861
J185130.56,G33.098+0.065,18 51 30.56,0 10 40.7,20160819,0.042473231,83.02816943,0.1035931,4.016849566,0.243945541,-0.260545878,-1.114043078,0.058593075,,,5.2,0.62,
J185208.17,G33.143-0.088,18 52 08.17,0 08 53.0,20160819,0.042733129,76.07548772,0.054845617,3.785409435,0.129152845,-0.45827508,-1.846593543,0.054561928,Y,H,6.88,0.29,
J185208.17,G33.143-0.088,18 52 08.17,0 08 53.0,20160819,0.042733129,100.7410637,0.199081554,3.830288757,0.468805899,-0.127019139,-0.517884474,0.054889008,Y,H,6.81,0.56,5.958126048
J185202.70,G33.229-0.019,18 52 02.71,0 15 20.6,20170614,0.029345516,74.22698379,0.10564381,2.356747267,0.248774631,-0.126106749,-0.316361445,0.028921674,,,5.21,0.6,
J185202.70,G33.229-0.019,18 52 02.71,0 15 20.6,20170614,0.029345516,99.54577439,0.123361097,3.739236423,0.290496075,-0.136043611,-0.541493548,0.036431575,Y,,6.8,0.56,
J184859.78,G33.288+0.868,18 48 59.78,0 42 45.7,20160819,0.041344155,9.811590731,0.075296978,1.556772458,0.177312607,-0.193677564,-0.32094947,0.031658129,,,0.24,0.02,
J185145.65,G33.303+0.099,18 51 45.66,0 22 31.2,20160819,0.041736171,82.98444056,0.191651723,2.596174161,0.4513098,-0.105710067,-0.292134185,0.043979255,,,5.13,0.67,
J185145.65,G33.303+0.099,18 51 45.66,0 22 31.2,20160819,0.041736171,98.20265649,0.086036778,1.234869882,0.202603066,-0.162384869,-0.213451381,0.030329815,,,6.79,0.56,
J185230.89,G33.496-0.013,18 52 30.90,0 29 46.6,20160722,0.036966555,10.36169938,0.06656458,1.647649317,0.156749174,-0.215487802,-0.377937238,0.031137772,,,2.05,0.36,
J185230.89,G33.496-0.013,18 52 30.90,0 29 46.6,20160722,0.036966555,72.56431863,0.143592091,2.035356479,0.338136885,-0.111027902,-0.240549705,0.034608264,,,5.19,0.57,
J185230.89,G33.496-0.013,18 52 30.90,0 29 46.6,20160722,0.036966555,86.41682626,0.194160493,3.339694979,0.457217571,-0.105210069,-0.374021287,0.044337803,,,5.27,0.61,
J185230.89,G33.496-0.013,18 52 30.90,0 29 46.6,20160722,0.036966555,103.4169324,0.073172949,4.454491216,0.172310844,-0.322316118,-1.528313118,0.051198142,,,6.77,0.54,
J185253.89,G33.506-0.116,18 52 53.90,0 27 30.0,20160722,0.032570723,10.83466663,0.082304564,2.014112598,0.193814375,-0.175358359,-0.375960682,0.031329919,,,2.06,0.36,
J185242.61,G33.518-0.057,18 52 42.62,0 29 45.0,20160722,0.055518679,85.0199165,0.159907675,3.696977906,0.376557549,-0.196375316,-0.77279795,0.068166839,,,5.25,0.62,
J185242.61,G33.518-0.057,18 52 42.62,0 29 45.0,20160722,0.055518679,103.2893466,0.181912327,4.933565735,0.428375064,-0.199414663,-1.047249634,0.078746849,,,6.76,0.55,
J185229.24,G33.548+0.021,18 52 29.24,0 33 29.5,20160722,0.041033003,104.2198422,0.068166581,5.067104889,0.160521631,-0.386378538,-2.084035436,0.057174948,,H,6.76,0.54,
J185233.26,G33.625+0.042,18 52 33.27,0 38 09.9,20160722,0.033515058,70.2319074,0.153772842,2.488085175,0.362110971,-0.10470964,-0.27732187,0.034953507,,,5.15,0.59,
J185233.26,G33.625+0.042,18 52 33.27,0 38 09.9,20160722,0.033515058,81.54045846,0.158299315,3.193772351,0.37277011,-0.115242421,-0.391785665,0.039601623,,,5.27,0.57,
J185233.26,G33.625+0.042,18 52 33.27,0 38 09.9,20160722,0.033515058,103.6380384,0.139836208,6.2125449,0.329292393,-0.181946469,-1.203220946,0.055231944,,,6.75,0.54,
J185251.15,G33.638-0.036,18 52 51.16,0 36 44.4,20160722,0.036757328,10.74047576,0.034144247,1.182681224,0.08040436,-0.346558652,-0.436291406,0.02568715,,,2.05,0.36,
J185251.15,G33.638-0.036,18 52 51.16,0 36 44.4,20160722,0.036757328,33.82890581,0.166541927,1.921599669,0.39218018,-0.090579589,-0.185278691,0.032744964,,,2.16,0.21,
J185251.15,G33.638-0.036,18 52 51.16,0 36 44.4,20160722,0.036757328,104.406799,0.042364122,4.443266597,0.099760877,-0.541393984,-2.560636948,0.049788981,Y,H,6.76,0.55,
J185258.20,G33.719-0.027,18 52 58.20,0 41 17.1,20160722,0.035618506,82.07737957,0.209516236,2.71433049,0.493377934,-0.083072825,-0.240023584,0.037787662,,,5.27,0.57,
J185258.20,G33.719-0.027,18 52 58.20,0 41 17.1,20160722,0.035618506,105.9333049,0.033657172,4.659843362,0.079257374,-0.677730273,-3.361711301,0.049517207,,,6.79,0.6,
J185320.80,G34.115+0.070,18 53 20.80,1 05 06.5,20160722,0.038046487,57.66266173,0.056730781,3.476330914,0.133592114,-0.401474364,-1.485631639,0.04944276,,,9.75,0.38,
J185318.95,G34.185+0.114,18 53 18.95,1 10 01.9,20160722,0.031371877,51.88617723,0.164380293,1.70607945,0.388750377,-0.084269694,-0.153039268,0.03015654,,H,9.79,0.41,10.412215
J185318.95,G34.185+0.114,18 53 18.95,1 10 01.9,20160722,0.031371877,57.09675064,0.060134171,3.324989315,0.142947212,-0.321003526,-1.13614109,0.04203739,,H,9.77,0.38,10.1376902
J185319.86,G34.229+0.133,18 53 19.87,1 12 53.9,20160722,0.065743722,60.06166056,0.038191238,3.861598316,0.08993439,-1.482467227,-6.093746839,0.122903726,Y,,9.75,0.36,
J185315.02,G34.283+0.183,18 53 15.02,1 17 10.6,20160722,0.062585689,59.65736193,0.049931244,5.25545513,0.117580268,-0.892612233,-4.993503715,0.096751572,Y,,9.77,0.36,
J185326.93,G34.287+0.129,18 53 26.94,1 15 52.0,20160722,0.053380106,60.07076224,0.025242961,3.828914033,0.059443224,-1.399885025,-5.705585181,0.076710097,Y,H,9.74,0.36,9.964764534
J185318.03,G34.411+0.235,18 53 18.03,1 25 24.9,20160722,0.039061792,57.09494247,0.075419148,4.170279565,0.177600296,-0.30605395,-1.358611759,0.050107284,Y,H,9.81,0.38,10.10081849
J185808.74,G34.432-1.115,18 58 08.75,0 49 35.5,20160722,0.029128654,13.17985491,0.024117662,1.811403253,0.056793323,-0.676176493,-1.303789328,0.035400794,,,2.16,0.36,
J185905.19,G34.526-1.332,18 59 05.20,0 48 38.0,20160722,0.05085507,13.64721374,0.042360281,1.776637873,0.099751835,-0.526194708,-0.995124919,0.04838766,,,2.15,0.34,
J185843.42,G34.527-1.229,18 58 43.43,0 51 30.7,20160722,0.023384525,13.45763449,0.021407062,1.358545273,0.050410282,-0.67978357,-0.983053128,0.031589626,,,2.16,0.35,
J185813.49,G34.530-1.087,18 58 13.49,0 55 34.2,20160722,0.037282202,13.01799203,0.033230635,1.789500179,0.078252948,-0.480054924,-0.914439306,0.034629375,,,2.16,0.37,0.789568323
J185228.59,G34.546+0.535,18 52 28.60,1 40 51.3,20160723,0.035495691,52.27106179,0.05228428,2.041612507,0.123121295,-0.330093003,-0.717367747,0.037465975,,H,2.7,0.44,10.33378286
J185913.05,G34.600-1.330,18 59 13.05,0 52 39.2,20160723,0.03848213,13.94649539,0.03236465,1.811168128,0.076213688,-0.474000589,-0.913839359,0.033301147,,,2.15,0.34,
J185913.05,G34.600-1.330,18 59 13.05,0 52 39.2,20160723,0.03848213,44.64040067,0.116590219,3.978432883,0.274551729,-0.19502133,-0.825897896,0.049356541,,,2.49,0.15,
J185900.93,G34.647-1.250,18 59 00.93,0 57 20.7,20160723,0.037089564,13.87948565,0.0813256,1.779834124,0.191509067,-0.182828688,-0.346382612,0.032277019,,,2.15,0.34,
J185900.93,G34.647-1.250,18 59 00.93,0 57 20.7,20160723,0.037089564,46.69545724,0.151784876,4.124513924,0.357429639,-0.149110096,-0.654654315,0.049133045,,,2.53,0.17,
J185648.26,G34.712-0.595,18 56 48.27,1 18 46.9,20160723,0.041324541,44.46616392,0.024449677,5.938108722,0.057575164,-1.745274594,-11.03174265,0.092631536,,H,2.49,0.15,2.670488718
J185706.75,G34.719-0.678,18 57 06.75,1 16 53.0,20160723,0.032707449,42.28665497,0.168833242,3.792012543,0.322758274,-0.282957251,-1.142149102,0.109780999,,H,2.46,0.13,2.551115247
J185706.75,G34.719-0.678,18 57 06.75,1 16 53.0,20160723,0.032707449,46.2980997,0.079004032,3.419376338,0.144199718,-0.556890072,-2.026975912,0.10805368,,H,2.52,0.17,2.770190019
J185245.74,G34.730+0.549,18 52 45.75,1 51 02.7,20160723,0.049004782,45.77085261,0.055729264,2.083932448,0.131233697,-0.390765758,-0.866826835,0.04727387,,,2.48,0.21,
J185245.74,G34.730+0.549,18 52 45.75,1 51 02.7,20160723,0.049004782,52.10145831,0.095940391,1.498716652,0.225924596,-0.192508495,-0.307115433,0.040091831,,,2.68,0.43,
J185843.66,G34.735-1.124,18 58 43.66,1 05 29.9,20160723,0.038062785,47.52309997,0.086734392,2.500085308,0.204245921,-0.201138232,-0.535280802,0.037872773,,,2.54,0.18,
J185941.91,G34.755-1.386,18 59 41.91,0 59 22.0,20160723,0.053683419,45.43476718,0.035694666,3.083863852,0.084055354,-0.799932477,-2.625915435,0.061984254,Y,,2.5,0.15,
J185440.71,G34.757+0.025,18 54 40.71,1 38 07.0,20160723,0.039050538,43.38296942,0.167337329,4.13550323,0.394053234,-0.134629743,-0.592654508,0.04890651,,,2.47,0.15,
J185946.91,G34.789-1.392,18 59 46.92,1 01 01.4,20160723,0.035958122,45.64233445,0.026400453,3.043694115,0.062168937,-0.686455579,-2.22405567,0.039340918,Y,,2.5,0.16,
J185928.20,G34.791-1.303,18 59 28.21,1 03 36.2,20160723,0.041042116,41.63195337,0.050949902,2.133619154,0.119979047,-0.333155996,-0.756652977,0.036848057,,,2.45,0.12,
J185338.60,G34.818+0.347,18 53 38.60,1 50 13.7,20160723,0.034241419,53.3098664,0.05446324,2.345726694,0.132444379,-0.274307282,-0.684931212,0.033095779,,,6.53,3.39,
J185338.60,G34.818+0.347,18 53 38.60,1 50 13.7,20160723,0.034241419,58.05752585,0.041407315,3.211586539,0.103284535,-0.418221197,-1.429742675,0.03840528,,,5.31,3,
J185426.42,G34.826+0.127,18 54 26.43,1 44 39.0,20160723,0.03815107,33.23332181,0.150068199,3.5316659,0.353387136,-0.128603359,-0.483463992,0.041894331,,,2.08,0.21,
J185319.45,G34.854+0.455,18 53 19.45,1 55 04.2,20160723,0.064040564,55.44068025,0.079760284,2.093857308,0.187822985,-0.470056165,-1.047680946,0.081384614,,,3.04,0.8,
J185629.89,G34.911-0.407,18 56 29.90,1 34 33.0,20160723,0.033945706,44.7889741,0.072513988,2.880591153,0.184054945,-0.26586946,-0.815234005,0.04332212,,,2.49,0.16,
J185629.89,G34.911-0.407,18 56 29.90,1 34 33.0,20160723,0.033945706,49.06170907,0.205696924,2.582662518,0.512386125,-0.089314473,-0.245539695,0.041301352,,,2.56,0.23,
J185351.87,G34.974+0.365,18 53 51.87,1 59 02.8,20160723,0.035293952,52.17896427,0.075380796,4.215187604,0.177509984,-0.33259001,-1.492307492,0.054422348,,,6.29,3.41,
J185906.35,G37.275+0.074,18 59 06.36,3 53 54.6,20161204,0.03328215,90.08319688,0.074643949,1.758683726,0.175774793,-0.170479157,-0.319147351,0.027624625,,,4.74,0.56,
J185906.36,G37.275+0.074,18 59 06.36,3 53 54.6,20161204,0.029429883,91.652707,0.045039508,3.040115226,0.106060991,-0.376250309,-1.217584527,0.036786571,,,4.99,0.49,
J190007.09,G37.479-0.105,19 00 07.10,3 59 52.2,20161113,0.062200822,19.33763686,0.167197221,2.627943506,0.393723302,-0.179459187,-0.502011806,0.065135296,,H,2.17,0.21,1.170839124
J190007.09,G37.479-0.105,19 00 07.10,3 59 52.2,20161113,0.062200822,85.54828711,0.145407146,2.870691304,0.342411066,-0.21562076,-0.658884477,0.06806906,,H,4.65,0.54,
J185909.96,G37.554+0.201,18 59 09.96,4 12 15.7,20160927,0.043392602,85.19580517,0.057704206,4.473860166,0.135884375,-0.510419167,-2.430757255,0.063936973,Y,,4.45,0.52,
J185924.50,G37.561+0.137,18 59 24.50,4 10 54.5,20160927,0.04296197,42.70641979,0.175414653,3.795264953,0.413074069,-0.147978686,-0.59782418,0.056349322,,,2.46,0.23,
J185924.50,G37.561+0.137,18 59 24.50,4 10 54.5,20160927,0.04296197,84.96555386,0.163225718,4.254136732,0.384371026,-0.16836566,-0.762425077,0.059658118,,,4.62,0.52,
J190023.75,G37.593-0.124,19 00 23.75,4 05 28.2,20160927,0.046081163,19.370569,0.14966982,2.713050974,0.352449015,-0.157871383,-0.455925178,0.051293141,,H,2.17,0.21,1.171931279
J190023.75,G37.593-0.124,19 00 23.75,4 05 28.2,20160927,0.046081163,62.96540991,0.104689233,1.057594249,0.250176894,-0.142017499,-0.159879636,0.033892636,,H,9.08,0.43,
J190023.75,G37.593-0.124,19 00 23.75,4 05 28.2,20160927,0.046081163,68.70097041,0.306587748,5.427752341,0.749986488,-0.110380313,-0.637740289,0.074433884,,H,4.28,0.55,
J190023.75,G37.593-0.124,19 00 23.75,4 05 28.2,20160927,0.046081163,84.52122999,0.160709233,3.395807711,0.378445091,-0.164491845,-0.594592837,0.057385787,,H,4.62,0.53,
J185308.66,G37.615+1.918,18 53 08.67,5 02 32.8,20160927,0.038855217,31.93631796,0.041724929,1.904289116,0.09825568,-0.413663439,-0.838517699,0.037468606,,,1.89,0.08,
J185939.10,G37.659+0.119,18 59 39.10,4 15 38.7,20160927,0.047993597,83.76257116,0.047332521,3.809701775,0.111460679,-0.639179699,-2.592066646,0.065675068,,H,4.55,0.51,5.185748351
J190025.60,G37.669-0.093,19 00 25.60,4 10 19.9,20160927,0.048044745,14.78662164,0.094784275,1.832988519,0.223302191,-0.198384591,-0.387079251,0.040825663,,,11.72,0.4,0.875530467
J190025.60,G37.669-0.093,19 00 25.60,4 10 19.9,20160927,0.048044745,18.85891082,0.059448814,1.522579966,0.140048543,-0.288338239,-0.46732021,0.037212487,,,2.18,0.21,1.138745275
J190025.60,G37.669-0.093,19 00 25.60,4 10 19.9,20160927,0.048044745,64.07903164,0.132671813,1.76322928,0.312421341,-0.138999187,-0.260887494,0.04003248,,H,4.24,0.64,
J190025.60,G37.669-0.093,19 00 25.60,4 10 19.9,20160927,0.048044745,85.21491527,0.094005881,5.016794996,0.221369142,-0.330898367,-1.767067701,0.06752604,,,4.61,0.52,
J190102.03,G37.763-0.215,19 01 02.04,4 12 01.4,20161001,0.380562156,13.8121413,0.100927371,1.928758685,0.237853237,-1.559499742,-3.201808933,0.341794031,,,11.86,0.4,
J190102.03,G37.763-0.215,19 01 02.04,4 12 01.4,20161001,0.380562156,20.13749416,0.205420786,3.473476319,0.484350001,-1.02823267,-3.801788487,0.458669011,,,2.17,0.21,
J190102.03,G37.763-0.215,19 01 02.04,4 12 01.4,20161001,0.380562156,63.54286636,0.070143295,5.47391628,0.165176488,-3.778748492,-22.01802436,0.57538137,Y,,9,0.4,
J190112.83,G37.769-0.263,19 01 12.83,4 10 59.8,20161001,0.077325672,13.43944119,0.060036936,1.276041312,0.141377593,-0.306846721,-0.416791095,0.039990944,,,0.29,0.06,0.785898213
J190112.83,G37.769-0.263,19 01 12.83,4 10 59.8,20161001,0.077325672,19.88243111,0.118782497,2.034534444,0.2797142,-0.19589871,-0.42425682,0.050503812,,,2.17,0.21,1.202902651
J190112.83,G37.769-0.263,19 01 12.83,4 10 59.8,20161001,0.077325672,64.09374365,0.189178593,3.79495886,0.445485988,-0.167934218,-0.678388501,0.068965648,,H,8.97,0.39,9.085254354
J190112.83,G37.769-0.263,19 01 12.83,4 10 59.8,20161001,0.077325672,82.85612447,0.292751734,2.57677164,0.689384496,-0.089422372,-0.245275589,0.056828638,,H,4.57,0.51,
J190112.83,G37.769-0.263,19 01 12.83,4 10 59.8,20161001,0.077325672,91.91492621,0.117104779,1.433360244,0.27576336,-0.166728921,-0.254389103,0.04238449,,H,4.99,0.58,
J190139.76,G37.800-0.372,19 01 39.76,4 09 41.2,20161001,0.041671868,64.76866762,0.260079153,3.157811435,0.464515171,-0.275400819,-0.925728492,0.157878131,,H,4.23,0.59,9.037396684
J190139.76,G37.800-0.372,19 01 39.76,4 09 41.2,20161001,0.041671868,67.30596774,0.190103226,2.066308499,0.331068122,-0.221428598,-0.48703602,0.151221994,,H,4.25,0.54,8.88167281
J190153.53,G37.873-0.399,19 01 53.53,4 12 50.3,20161001,0.056432527,14.00338622,0.113480264,2.723779816,0.267228273,-0.318240591,-0.922698427,0.078401377,,H,0.31,0.07,0.822384487
J190153.53,G37.873-0.399,19 01 53.53,4 12 50.3,20161001,0.056432527,61.28616186,0.103975964,10.70271141,0.254959981,-0.698191571,-7.954275462,0.159800848,,H,8.91,0.38,9.230677031
J190153.53,G37.873-0.399,19 01 53.53,4 12 50.3,20161001,0.056432527,73.64012374,0.063395616,3.218218074,0.150765318,-0.62959271,-2.156787562,0.089767748,,H,4.37,0.49,
J190001.96,G38.072+0.224,19 00 01.96,4 40 31.4,20161001,0.035227071,42.86762181,0.100279906,1.996307562,0.236143486,-0.149032409,-0.316694399,0.032441001,,,2.48,0.35,
J190118.87,G38.202-0.068,19 01 18.88,4 39 26.5,20161001,0.039983641,83.01677173,0.118669428,3.433734547,0.279447931,-0.17587677,-0.642846687,0.045305836,Y,H,4.54,0.5,
J190126.23,G38.258-0.074,19 01 26.23,4 42 17.2,20161001,0.044746496,17.18166713,0.049120792,1.215739344,0.115671781,-0.276206555,-0.35744289,0.029453267,Y,,11.6,0.35,1.026511331
J190444.86,G38.355-0.952,19 04 44.87,4 23 18.8,20161001,0.037140977,16.40355631,0.02727588,2.202691924,0.064230431,-0.757375183,-1.775812219,0.044844374,,,0.61,0.21,
J190433.38,G38.358-0.897,19 04 33.39,4 25 00.7,20161001,0.044950113,16.40195973,0.030148565,2.070570378,0.070995154,-0.759642264,-1.674292479,0.049716764,,,0.61,0.21,
J190233.47,G38.598-0.213,19 02 33.48,4 56 36.5,20161001,0.036984362,16.1039984,0.13487108,2.383432839,0.317600298,-0.122373049,-0.310470907,0.035828268,,,2.17,0.19,
J190233.47,G38.598-0.213,19 02 33.48,4 56 36.5,20161001,0.036984362,66.41316619,0.213342675,4.461505186,0.502388623,-0.105836397,-0.50263029,0.049017314,Y,,4.17,0.55,
J190234.16,G38.628-0.200,19 02 34.16,4 58 31.9,20161001,0.034680173,67.33605137,0.130875968,3.148915827,0.308192425,-0.143377812,-0.480590531,0.040733,,,4.19,0.54,
J190413.40,G38.840-0.554,19 04 13.40,5 00 07.5,20161001,0.031180065,41.22867589,0.106112129,1.48356838,0.177422208,-0.279104771,-0.440764936,0.082220104,,,1.9,0.07,
J190413.40,G38.840-0.554,19 04 13.40,5 00 07.5,20161001,0.031180065,42.99402767,0.123389542,1.893023735,0.225561,-0.305147325,-0.614890575,0.084678801,,,1.9,0.07,
J190347.44,G38.847-0.430,19 03 47.45,5 03 56.9,20161001,0.039093848,41.87015902,0.058521252,2.04073549,0.137808391,-0.273815283,-0.59480774,0.034785073,,,1.9,0.07,
J190347.44,G38.847-0.430,19 03 47.45,5 03 56.9,20161001,0.039093848,65.7338887,0.1835288,2.385498019,0.432181597,-0.094418211,-0.239754649,0.037612773,,,4.1,0.56,
J190407.73,G38.853-0.521,19 04 07.73,5 01 43.2,20161001,0.042553991,41.1981801,0.120757686,1.340661589,0.225599009,-0.230392809,-0.328791284,0.071158438,,,1.9,0.07,
J190407.73,G38.853-0.521,19 04 07.73,5 01 43.2,20161001,0.042553991,42.88710719,0.130648653,1.653323307,0.265272182,-0.250231191,-0.440383908,0.073694045,,,1.9,0.07,
J190357.95,G38.891-0.456,19 03 57.96,5 05 32.6,20161001,0.038480844,41.05062831,0.059150306,2.665451053,0.139289717,-0.303624175,-0.861468239,0.038986677,,,1.9,0.07,
J190342.24,G38.933-0.361,19 03 42.24,5 10 24.4,20161001,0.038014591,39.33332975,0.083550318,4.710746873,0.196747931,-0.298510352,-1.496860664,0.054141926,Y,,1.91,0.08,
J190403.61,G38.937-0.459,19 04 03.62,5 07 54.1,20161001,0.044958651,41.53248789,0.035860255,2.805601013,0.084445291,-0.614627931,-1.835567721,0.047846184,,,1.9,0.07,
J190403.61,G38.937-0.459,19 04 03.62,5 07 54.1,20161001,0.044958651,60.18630532,0.168241512,3.169762425,0.396182438,-0.139274394,-0.469926786,0.050861232,,,8.69,0.4,
J190548.54,G39.017-0.908,19 05 48.54,4 59 50.2,20161001,0.045375597,71.38719776,0.071961156,3.287486587,0.169457262,-0.332971313,-1.16520682,0.0520141,,,4.19,0.42,
J190546.94,G39.047-0.885,19 05 46.95,5 02 02.7,20161001,0.038234495,70.69275154,0.061982448,3.991591515,0.145958968,-0.415188182,-1.764100343,0.055865489,,,4.17,0.44,
J185922.00,G39.133+0.956,18 59 22.00,5 57 15.4,20161001,0.043572236,31.41806239,0.083627141,3.044514643,0.196928836,-0.273915681,-0.887701949,0.04972766,,,1.91,0.07,
J185945.88,G39.206+0.882,18 59 45.89,5 59 06.0,20161001,0.049971517,31.0529302,0.269130852,2.939927409,0.633761057,-0.110534223,-0.345911963,0.064579962,,,1.9,0.07,
J185945.88,G39.206+0.882,18 59 45.89,5 59 06.0,20161001,0.049971517,70.86794506,0.164196861,2.04518779,0.386657893,-0.151102612,-0.328955668,0.05386233,,,3.67,0.48,
